City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,manjeshwar,12.7194,74.8861,28.53,82,1,2.41,IN,1676904869
365,tiznit,29.5833,-9.5,22.52,27,0,7.75,MA,1676904871
366,neunkirchen,49.35,7.1833,14.02,52,0,5.66,DE,1676904814
367,suoyarvi,62.0833,32.35,-10.15,95,100,3.37,RU,1676904872
368,novyy urengoy,66.0833,76.6333,-21.72,95,75,2.69,RU,1676904873
369,birnin kebbi,12.4539,4.1975,34.47,9,0,6.54,NG,1676904874
370,samarai,-10.6167,150.6667,27.57,78,96,3.55,PG,1676904874
371,meulaboh,4.1363,96.1285,25.56,83,88,0.35,ID,1676904876
372,imeni poliny osipenko,52.4201,136.4853,-18.52,95,100,1.17,RU,1676904876
373,alim,9.5649,122.4876,25.85,81,77,1.0,PH,1676904877
374,abu kamal,34.4506,40.9171,16.38,22,0,1.01,SY,1676904878
375,makaryev,57.8797,43.8069,-12.02,93,100,4.16,RU,1676904878
376,darnah,32.767,22.6367,15.64,68,16,9.23,LY,1676904879
377,humaita,-7.5061,-63.0208,21.95,99,100,1.25,BR,1676904880
378,hope,33.6671,-93.5916,18.03,75,95,6.01,US,1676904282
379,kroya,-7.6331,109.2461,25.56,86,100,2.26,ID,1676904882
380,riyadh,24.6877,46.7219,21.08,19,74,2.03,SA,1676904831
381,naziya,59.8,31.3833,-7.53,99,100,3.02,RU,1676904883
382,poroina mare,44.4953,22.9364,8.15,53,20,9.16,RO,1676904883
383,torbay,47.6666,-52.7314,-0.24,85,75,6.69,CA,1676904884
384,saldanha,-33.0117,17.9442,20.03,63,100,6.82,ZA,1676904885
385,sao filipe,14.8961,-24.4956,22.73,70,46,4.75,CV,1676904885
386,jardim,-21.4803,-56.1381,25.77,77,94,3.64,BR,1676904839
387,bubaque,11.2833,-15.8333,24.13,73,1,4.04,GW,1676904887
388,port-cartier,50.0334,-66.8654,-0.14,96,100,4.49,CA,1676904887
389,constantine,36.365,6.6147,20.67,28,0,2.06,DZ,1676904888
390,freeport,40.6576,-73.5832,10.54,87,100,3.13,US,1676904689
391,port hardy,50.6996,-127.4199,7.1,100,100,2.06,CA,1676904890
392,bairiki,1.3292,172.9752,27.0,83,20,3.09,KI,1676904891
393,nanortalik,60.1432,-45.2371,-8.62,73,41,6.91,GL,1676904892
394,tucuman,-26.8241,-65.2226,23.0,56,0,1.54,AR,1676904892
395,santiago del estero,-27.7951,-64.2615,28.17,24,2,4.76,AR,1676904697
396,adrar,20.5022,-10.0711,33.32,8,12,5.85,MR,1676904894
397,wufeng,27.45,104.8333,2.79,95,100,1.76,CN,1676904895
398,asau,46.4333,26.4,6.51,66,17,5.89,RO,1676904896
399,roccastrada,43.0099,11.1665,16.44,62,11,2.46,IT,1676904896
400,menongue,-14.6585,17.691,28.99,31,100,1.54,AO,1676904897
401,obzor,42.8167,27.8833,8.12,68,100,2.09,BG,1676904898
402,aswan,24.0934,32.907,27.61,21,0,4.12,EG,1676904898
403,tanda,26.55,82.65,20.82,43,0,1.47,IN,1676904899
404,lorengau,-2.0226,147.2712,26.75,85,100,5.52,PG,1676904899
405,kanniyakumari,8.0833,77.5667,26.39,76,69,2.72,IN,1676904900
406,kieta,-6.2167,155.6333,26.5,82,77,0.46,PG,1676904901
407,strezhevoy,60.7333,77.5889,-20.99,100,97,1.79,RU,1676904902
408,platteville,42.7342,-90.4785,-1.27,74,100,3.75,US,1676904485
409,mnogovershinnyy,53.9353,139.9242,-25.18,95,65,1.71,RU,1676904903
410,san carlos,9.6612,-68.5827,31.64,36,4,0.57,VE,1676904686
411,ciudad guayana,8.3533,-62.6528,25.29,83,100,4.03,VE,1676904906
412,la ronge,55.1001,-105.2842,-30.86,76,20,2.57,CA,1676904908
413,nome,64.5011,-165.4064,-8.8,86,100,7.2,US,1676904717
414,tual,-5.6667,132.75,27.55,80,100,1.69,ID,1676904912
415,rio gallegos,-51.6226,-69.2181,13.03,47,75,5.66,AR,1676904912
416,bentiu,9.2333,29.8333,36.87,15,50,2.87,SS,1676904913
417,peniche,39.3558,-9.3811,18.29,77,66,3.18,PT,1676904914
418,lakatoro,-16.0999,167.4164,26.08,83,90,3.21,VU,1676904915
419,northam,51.0333,-4.2167,11.88,96,21,5.67,GB,1676904915
420,wewak,-3.5534,143.6268,26.54,87,100,6.33,PG,1676904916
421,tselinnoye,53.0833,85.6667,-14.61,100,92,1.9,RU,1676904917
422,egvekinot,66.3167,-179.1667,-22.32,96,100,2.63,RU,1676904918
423,roald,62.5833,6.1333,6.29,87,75,11.83,NO,1676904920
424,mangai,-4.05,19.5333,31.2,44,97,0.66,CD,1676904920
425,maridi,4.9158,29.4742,35.73,16,82,3.69,SS,1676904922
426,salamanca,40.8333,-6.0,17.67,50,100,2.29,ES,1676904923
427,mormugao,15.4,73.8,27.59,74,0,3.09,IN,1676904924
428,chodavaram,17.8333,82.95,26.91,86,0,1.74,IN,1676904926
429,muros,42.7762,-9.0603,19.91,57,100,1.87,ES,1676904927
430,bathsheba,13.2167,-59.5167,28.34,61,40,9.26,BB,1676904928
431,lomovka,53.9194,58.3672,-13.78,98,100,1.52,RU,1676904929
432,mirnyy,62.5353,113.9611,-12.09,85,100,4.02,RU,1676904930
433,chokwe,-24.5333,32.9833,33.27,47,86,4.94,MZ,1676904932
434,carballo,43.213,-8.691,18.81,61,100,1.36,ES,1676904933
435,lahat,-3.8,103.5333,22.82,98,100,0.96,ID,1676904933
436,vardo,70.3705,31.1107,-5.01,74,100,4.63,NO,1676904935
437,wolbrom,50.3796,19.7583,7.75,69,100,11.16,PL,1676904860
438,simpang,-1.2667,104.0833,23.98,89,100,0.93,ID,1676904937
439,tocache,-8.1842,-76.5125,22.37,96,100,0.49,PE,1676904937
440,loudeac,48.1783,-2.7543,6.77,54,24,1.15,FR,1676904938
441,broken hill,-31.95,141.4333,26.12,17,0,6.23,AU,1676904938
442,khor,47.8861,134.9464,-24.57,100,99,1.87,RU,1676904939
443,hasaki,35.7333,140.8333,2.9,82,100,12.09,JP,1676904940
444,popondetta,-8.7537,148.2534,23.34,95,99,1.02,PG,1676904941
445,bandarbeyla,9.4942,50.8122,24.76,72,17,10.07,SO,1676904941
446,hofn,64.2539,-15.2082,4.01,56,0,9.77,IS,1676904942
447,progreso,21.2833,-89.6667,26.06,69,3,4.42,MX,1676904943
448,jalu,29.0331,21.5482,18.14,39,0,4.92,LY,1676904944
449,comodoro rivadavia,-45.8667,-67.5,16.92,34,0,7.72,AR,1676904831
450,norman wells,65.282,-126.8329,-20.05,96,100,1.91,CA,1676904945
451,sechura,-5.5569,-80.8222,27.33,62,100,2.62,PE,1676904946
452,mecca,21.4267,39.8261,28.42,36,100,6.32,SA,1676904695
453,richards bay,-28.783,32.0377,33.06,61,34,4.92,ZA,1676904947
454,tchollire,8.4022,14.1698,37.05,7,9,2.19,CM,1676904948
455,oranjemund,-28.55,16.4333,21.67,65,0,8.31,NA,1676904948
456,kapit,2.0167,112.9333,23.0,99,100,0.35,MY,1676904950
457,vostok,46.4856,135.8833,-23.65,99,55,1.32,RU,1676904951
458,prince rupert,54.3161,-130.3201,2.83,100,100,9.26,CA,1676904918
459,saint george,37.1041,-113.5841,0.33,74,0,0.0,US,1676904724
460,carbonia,39.1672,8.5222,21.53,52,0,3.62,IT,1676904865
461,kahului,20.8947,-156.47,23.25,90,0,3.09,US,1676904953
462,erzin,36.9559,36.2,11.69,77,17,1.37,TR,1676904954
463,tabou,4.423,-7.3528,29.82,65,39,4.9,CI,1676904956
464,omboue,-1.5746,9.2618,29.34,68,76,3.62,GA,1676904957
465,praia da vitoria,38.7333,-27.0667,17.14,67,40,4.12,PT,1676904958
466,pemangkat,1.1667,108.9667,25.27,85,83,4.43,ID,1676904958
467,hargeysa,9.56,44.065,19.4,52,2,6.86,SO,1676904959
468,praia,14.9215,-23.5087,26.3,50,75,10.8,CV,1676904960
469,goderich,43.7501,-81.7165,1.18,75,99,4.63,CA,1676904886
470,isla mujeres,21.2311,-86.731,24.03,68,0,4.87,MX,1676904727
471,muroran,42.3172,140.9881,-4.01,71,55,6.58,JP,1676904962
472,rochegda,62.8,43.25,-17.43,99,59,1.97,RU,1676904964
473,tilichiki,60.4667,166.1,-25.09,92,99,3.9,RU,1676904965
474,kumta,14.4167,74.4,25.54,80,0,1.86,IN,1676904965
475,roblin,51.23,-101.3565,-17.98,97,98,1.92,CA,1676904966
476,zelenoborsk,61.4669,64.0333,-22.83,100,94,1.48,RU,1676904967
477,vigrestad,58.5667,5.7,6.99,75,100,13.95,NO,1676904967
478,havre-saint-pierre,50.2334,-63.5986,1.2,86,100,6.69,CA,1676904969
479,ayan,56.45,138.1667,-20.19,73,32,5.0,RU,1676904970
480,la pintada,5.7487,-75.6063,25.9,66,63,0.91,CO,1676904971
481,nyahururu,0.0421,36.3673,21.56,22,99,6.68,KE,1676904972
482,triunfo,-29.9433,-51.7181,24.4,55,81,2.0,BR,1676904973
483,nizwa,22.9333,57.5333,26.01,25,51,0.77,OM,1676904976
484,havelock,34.8791,-76.9013,18.32,83,0,4.12,US,1676904976
485,nurota,40.5614,65.6886,10.48,64,100,1.46,UZ,1676904979
486,juwana,-6.715,111.1514,24.67,92,98,2.19,ID,1676904980
487,flinders,-34.5833,150.8552,22.99,88,4,1.79,AU,1676904982
488,puerto del rosario,28.5004,-13.8627,20.86,64,20,3.09,ES,1676904982
489,kuvshinovo,57.0295,34.1725,-9.85,98,100,1.44,RU,1676904984
490,trairi,-3.2778,-39.2689,31.84,48,76,5.44,BR,1676904899
491,ust-koksa,50.2696,85.6108,-9.93,85,100,0.54,RU,1676904986
492,faya,18.3851,42.4509,21.06,56,33,3.72,SA,1676904987
493,beyneu,45.3167,55.2,3.14,92,89,3.01,KZ,1676904988
494,stabat,3.761,98.4513,26.11,95,90,1.43,ID,1676904989
495,batemans bay,-35.7167,150.1833,22.83,90,95,2.7,AU,1676904990
496,remedios,22.4947,-79.5458,23.51,67,25,6.17,CU,1676904991
497,troitskoye,52.9821,84.6757,-10.88,96,97,2.69,RU,1676904992
498,anzio,41.4853,12.6179,17.77,76,56,2.63,IT,1676904993
499,bonthe,7.5264,-12.505,31.08,57,4,6.44,SL,1676904993
500,rawson,-43.3002,-65.1023,22.81,37,16,10.89,AR,1676904994
501,axim,4.8699,-2.2405,30.11,64,11,5.04,GH,1676904994
502,dapaong,10.8639,0.205,36.02,8,0,4.34,TG,1676904996
503,vanavara,60.34,102.2797,-8.86,95,100,2.72,RU,1676904999
504,kautokeino,69.0125,23.0412,-10.77,97,100,1.54,NO,1676905000
505,watsa,3.0372,29.5355,34.25,16,88,2.09,CD,1676905001
506,chokurdakh,70.6333,147.9167,-32.43,99,100,1.31,RU,1676905002
507,butterworth,5.3991,100.3638,29.02,83,20,2.57,MY,1676905003
508,grimshaw,56.1834,-117.6027,-17.21,85,20,1.03,CA,1676905003
509,mahanoro,-19.9,48.8,26.74,78,24,3.13,MG,1676905004
510,gilgit,35.9221,74.3087,6.86,71,97,0.72,PK,1676905005
511,komsomolskiy,40.4272,71.7189,7.4,76,94,1.03,UZ,1676905005
512,lyambir,54.2817,45.1249,-7.1,98,100,1.5,RU,1676905006
513,baherden,38.4362,57.4316,13.58,34,0,3.1,TM,1676905007
514,gimli,50.6336,-96.9907,-20.99,77,100,5.66,CA,1676904895
515,zhoucheng,35.9122,116.3117,3.34,34,84,3.1,CN,1676905008
516,nerja,36.7585,-3.8873,26.1,67,11,3.13,ES,1676905009
517,grudziadz,53.4841,18.7537,6.77,87,100,9.88,PL,1676905010
518,lillesand,58.2488,8.3778,8.02,61,20,8.23,NO,1676905011
519,pombia,45.653,8.6336,14.5,71,75,1.54,IT,1676905012
520,mount isa,-20.7333,139.5,22.87,88,0,1.54,AU,1676905012
521,leh,34.1667,77.5833,-6.08,87,97,0.94,IN,1676905013
522,neepawa,50.2289,-99.4664,-17.78,96,100,5.03,CA,1676905013
523,san cristobal,7.7669,-72.225,21.1,32,7,1.34,VE,1676905014
524,devils lake,48.1128,-98.8651,-12.01,86,100,4.12,US,1676904826
525,goure,13.9835,10.2704,30.45,9,2,7.15,NE,1676905015
526,vila franca do campo,37.7167,-25.4333,15.23,70,99,1.09,PT,1676905016
527,birjand,32.8663,59.2211,10.5,30,0,1.22,IR,1676905016
528,iberia,29.9502,-91.7507,19.98,94,0,2.57,US,1676905016
529,mbandaka,0.0487,18.2603,36.46,24,96,0.69,CD,1676905017
530,acapulco,16.8634,-99.8901,23.9,57,0,2.06,MX,1676904614
531,skibbereen,51.55,-9.2667,10.62,81,64,6.54,IE,1676904844
532,tessalit,20.1986,1.0114,30.01,6,2,4.17,ML,1676905019
533,touros,-5.1989,-35.4608,30.33,62,89,7.16,BR,1676905019
534,baglung,28.2719,83.5898,14.23,74,85,1.42,NP,1676905020
535,mutoko,-17.397,32.2268,22.31,75,100,4.79,ZW,1676905021
536,marmaris,36.855,28.2742,15.97,70,79,2.63,TR,1676905022
537,tucuma,-0.1833,-50.05,24.88,91,100,1.53,BR,1676905023
538,aasiaat,68.7098,-52.8699,-19.33,95,100,5.21,GL,1676905024
539,vangaindrano,-23.35,47.6,26.1,79,5,3.29,MG,1676905026
540,lerwick,60.1545,-1.1494,8.0,73,20,17.67,GB,1676905026
541,krasnoselkup,65.7,82.4667,-20.41,99,95,2.88,RU,1676905027
542,sioux lookout,50.1001,-91.917,-29.96,76,40,0.0,CA,1676905029
543,funadhoo,6.15,73.2667,27.49,72,16,4.37,MV,1676905030
544,ihosy,-22.4,46.1167,25.44,66,5,3.26,MG,1676905031
545,hudson bay,52.85,-102.3842,-21.24,97,97,1.66,CA,1676905032
546,ambon,-3.6954,128.1814,26.08,89,40,1.03,ID,1676905033
547,lumeje,-11.55,20.7833,25.02,63,70,4.09,AO,1676905034
548,poronaysk,49.2167,143.1167,-19.9,91,18,3.32,RU,1676905035
549,trelleborg,55.3751,13.1569,8.97,84,100,12.16,SE,1676905036
550,araouane,18.9048,-3.5265,32.34,7,41,4.28,ML,1676905037
551,vittorio veneto,45.9767,12.3033,15.89,53,95,0.44,IT,1676905037
552,fortuna,40.5982,-124.1573,7.74,96,100,0.0,US,1676905038
553,assiniboia,49.6334,-105.9845,-15.1,78,100,7.72,CA,1676904844
554,rassvet,46.8333,40.75,-0.79,92,100,3.78,RU,1676905040
555,ahuimanu,21.4447,-157.8378,23.44,87,75,2.24,US,1676905041
556,strelka,58.0728,93.0344,-15.67,99,92,1.17,RU,1676905042
557,akdepe,42.0551,59.3788,12.05,38,14,2.62,TM,1676905043
558,camacari,-12.6975,-38.3242,27.87,76,100,1.49,BR,1676905043
559,baykit,61.67,96.37,-17.31,100,98,0.58,RU,1676905044
560,laredo,27.5064,-99.5075,17.16,94,100,0.0,US,1676905020
561,los llanos de aridane,28.6585,-17.9182,18.86,81,40,3.6,ES,1676905041
562,mollendo,-17.0231,-72.0147,25.33,74,48,5.03,PE,1676905046
563,escanaba,45.7453,-87.0646,-4.46,76,0,3.09,US,1676905048
564,ust-kulom,61.6864,53.6902,-18.68,100,95,1.55,RU,1676905049
565,meadow lake,34.8014,-106.5436,7.6,91,100,3.05,US,1676905050
566,ahipara,-35.1667,173.1667,15.74,91,2,1.81,NZ,1676905051
567,chapais,49.7834,-74.8492,-21.12,89,100,4.44,CA,1676905051
568,cooma,-36.2333,149.1333,14.76,95,42,0.26,AU,1676905052
569,sainte-thecle,46.8168,-72.4991,-0.97,100,100,3.22,CA,1676905053
570,muyezerskiy,63.9333,31.65,-12.66,97,100,3.46,RU,1676905054
571,rome,34.257,-85.1647,15.26,72,0,1.34,US,1676905030
572,bud,39.447,-86.1758,10.46,85,68,0.82,US,1676905055
